416.0,322.0,411.0,317.0
420.0,326.0,416.0,322.0
425.0,331.0,420.0,326.0
429.0,335.0,425.0,331.0
434.0,339.0,429.0,335.0
438.0,344.0,434.0,339.0
442.0,348.0,438.0,344.0
447.0,352.0,442.0,348.0
450.0,356.0,447.0,352.0
454.0,363.0,450.0,356.0
457.0,367.0,454.0,363.0
460.0,371.0,457.0,367.0
463.0,374.0,460.0,371.0
465.0,379.0,463.0,374.0
468.0,384.0,465.0,379.0
473.0,389.0,468.0,384.0
477.0,396.0,473.0,389.0
482.0,403.0,477.0,396.0
486.0,410.0,482.0,403.0
489.0,416.0,486.0,410.0
492.0,422.0,489.0,416.0
496.0,428.0,492.0,422.0
500.0,436.0,496.0,428.0
502.0,442.0,500.0,436.0
504.0,449.0,502.0,442.0
507.0,457.0,504.0,449.0
510.0,464.0,507.0,457.0
513.0,471.0,510.0,464.0
516.0,477.0,513.0,471.0
519.0,482.0,516.0,477.0
522.0,487.0,519.0,482.0
525.0,491.0,522.0,487.0
528.0,495.0,525.0,491.0
534.0,503.0,528.0,495.0
540.0,509.0,534.0,503.0
545.0,515.0,540.0,509.0
551.0,520.0,545.0,515.0
555.0,526.0,551.0,520.0
561.0,531.0,555.0,526.0
567.0,537.0,561.0,531.0
573.0,543.0,567.0,537.0
580.0,549.0,573.0,543.0
586.0,554.0,580.0,549.0
595.0,561.0,586.0,554.0
601.0,566.0,595.0,561.0
606.0,570.0,601.0,566.0
612.0,575.0,606.0,570.0
618.0,578.0,612.0,575.0
624.0,581.0,618.0,578.0
630.0,586.0,624.0,581.0
635.0,590.0,630.0,586.0
640.0,594.0,635.0,590.0
646.0,598.0,640.0,594.0
653.0,602.0,646.0,598.0
661.0,607.0,653.0,602.0
670.0,611.0,661.0,607.0
678.0,614.0,670.0,611.0
687.0,618.0,678.0,614.0
699.0,622.0,687.0,618.0
706.0,625.0,699.0,622.0
714.0,628.0,706.0,625.0
720.0,630.0,714.0,628.0
727.0,632.0,720.0,630.0
734.0,635.0,727.0,632.0
741.0,637.0,734.0,635.0
748.0,638.0,741.0,637.0
755.0,640.0,748.0,638.0
762.0,641.0,755.0,640.0
770.0,641.0,762.0,641.0
777.0,641.0,770.0,641.0
781.0,641.0,777.0,641.0
786.0,639.0,781.0,641.0
789.0,638.0,786.0,639.0
792.0,636.0,789.0,638.0
796.0,634.0,792.0,636.0
799.0,631.0,796.0,634.0
804.0,628.0,799.0,631.0
807.0,625.0,804.0,628.0
811.0,622.0,807.0,625.0
816.0,619.0,811.0,622.0
820.0,615.0,816.0,619.0
825.0,611.0,820.0,615.0
834.0,604.0,825.0,611.0
840.0,599.0,834.0,604.0
845.0,594.0,840.0,599.0
849.0,589.0,845.0,594.0
854.0,584.0,849.0,589.0
858.0,579.0,854.0,584.0
860.0,575.0,858.0,579.0
861.0,572.0,860.0,575.0
861.0,570.0,861.0,572.0
861.0,569.0,861.0,570.0
861.0,566.0,861.0,569.0
861.0,564.0,861.0,566.0
859.0,559.0,861.0,564.0
858.0,556.0,859.0,559.0
856.0,552.0,858.0,556.0
855.0,548.0,856.0,552.0
852.0,545.0,855.0,548.0
849.0,541.0,852.0,545.0
846.0,537.0,849.0,541.0
840.0,533.0,846.0,537.0
834.0,530.0,840.0,533.0
828.0,527.0,834.0,530.0
824.0,524.0,828.0,527.0
820.0,522.0,824.0,524.0
816.0,518.0,820.0,522.0
813.0,516.0,816.0,518.0
812.0,514.0,813.0,516.0
810.0,511.0,812.0,514.0
808.0,507.0,810.0,511.0
807.0,503.0,808.0,507.0
807.0,499.0,807.0,503.0
807.0,494.0,807.0,499.0
807.0,489.0,807.0,494.0
807.0,483.0,807.0,489.0
808.0,474.0,807.0,483.0
809.0,468.0,808.0,474.0
810.0,462.0,809.0,468.0
813.0,455.0,810.0,462.0
816.0,449.0,813.0,455.0
819.0,443.0,816.0,449.0
822.0,439.0,819.0,443.0
826.0,434.0,822.0,439.0
830.0,431.0,826.0,434.0
836.0,426.0,830.0,431.0
843.0,422.0,836.0,426.0
850.0,419.0,843.0,422.0
857.0,416.0,850.0,419.0
863.0,413.0,857.0,416.0
870.0,410.0,863.0,413.0
875.0,410.0,870.0,410.0
879.0,409.0,875.0,410.0
884.0,409.0,879.0,409.0
890.0,409.0,884.0,409.0
896.0,409.0,890.0,409.0
902.0,409.0,896.0,409.0
910.0,409.0,902.0,409.0
919.0,409.0,910.0,409.0
928.0,409.0,919.0,409.0
936.0,409.0,928.0,409.0
944.0,407.0,936.0,409.0
951.0,407.0,944.0,407.0
962.0,404.0,951.0,407.0
970.0,401.0,962.0,404.0
980.0,398.0,970.0,401.0
990.0,395.0,980.0,398.0
999.0,392.0,990.0,395.0
1009.0,389.0,999.0,392.0
1019.0,383.0,1009.0,389.0
1027.0,379.0,1019.0,383.0
1035.0,374.0,1027.0,379.0
1043.0,368.0,1035.0,374.0
1050.0,364.0,1043.0,368.0
1058.0,356.0,1050.0,364.0
1062.0,351.0,1058.0,356.0
1065.0,347.0,1062.0,351.0
1067.0,343.0,1065.0,347.0
1069.0,339.0,1067.0,343.0
1071.0,336.0,1069.0,339.0
1071.0,332.0,1071.0,336.0
1072.0,328.0,1071.0,332.0
1073.0,323.0,1072.0,328.0
1074.0,318.0,1073.0,323.0
1074.0,312.0,1074.0,318.0
1075.0,305.0,1074.0,312.0
1077.0,293.0,1075.0,305.0
1078.0,284.0,1077.0,293.0
1080.0,275.0,1078.0,284.0
1080.0,266.0,1080.0,275.0
1080.0,257.0,1080.0,266.0
1081.0,248.0,1080.0,257.0
1081.0,239.0,1081.0,248.0
1081.0,230.0,1081.0,239.0
1081.0,221.0,1081.0,230.0
1081.0,213.0,1081.0,221.0
1080.0,207.0,1081.0,213.0
1077.0,201.0,1080.0,207.0
1072.0,193.0,1077.0,201.0
1069.0,188.0,1072.0,193.0
1066.0,184.0,1069.0,188.0
1063.0,179.0,1066.0,184.0
1059.0,175.0,1063.0,179.0
1053.0,172.0,1059.0,175.0
1047.0,167.0,1053.0,172.0
1041.0,164.0,1047.0,167.0
1035.0,161.0,1041.0,164.0
1028.0,156.0,1035.0,161.0
1022.0,153.0,1028.0,156.0
1013.0,149.0,1022.0,153.0
1008.0,146.0,1013.0,149.0
1000.0,144.0,1008.0,146.0
993.0,143.0,1000.0,144.0
984.0,142.0,993.0,143.0
974.0,142.0,984.0,142.0
965.0,143.0,974.0,142.0
956.0,145.0,965.0,143.0
948.0,146.0,956.0,145.0
939.0,148.0,948.0,146.0
930.0,150.0,939.0,148.0
922.0,152.0,930.0,150.0
915.0,155.0,922.0,152.0
904.0,159.0,915.0,155.0
897.0,162.0,904.0,159.0
889.0,165.0,897.0,162.0
881.0,169.0,889.0,165.0
875.0,173.0,881.0,169.0
869.0,176.0,875.0,173.0
864.0,180.0,869.0,176.0
858.0,184.0,864.0,180.0
854.0,188.0,858.0,184.0
849.0,192.0,854.0,188.0
843.0,197.0,849.0,192.0
834.0,203.0,843.0,197.0
828.0,209.0,834.0,203.0
821.0,214.0,828.0,209.0
815.0,219.0,821.0,214.0
809.0,224.0,815.0,219.0
803.0,228.0,809.0,224.0
797.0,233.0,803.0,228.0
792.0,237.0,797.0,233.0
784.0,242.0,792.0,237.0
777.0,247.0,784.0,242.0
768.0,252.0,777.0,247.0
759.0,258.0,768.0,252.0
744.0,267.0,759.0,258.0
735.0,272.0,744.0,267.0
726.0,276.0,735.0,272.0
719.0,280.0,726.0,276.0
712.0,283.0,719.0,280.0
705.0,287.0,712.0,283.0
699.0,290.0,705.0,287.0
693.0,294.0,699.0,290.0
687.0,297.0,693.0,294.0
680.0,301.0,687.0,297.0
674.0,305.0,680.0,301.0
666.0,308.0,674.0,305.0
658.0,311.0,666.0,308.0
645.0,316.0,658.0,311.0
638.0,319.0,645.0,316.0
630.0,322.0,638.0,319.0
624.0,325.0,630.0,322.0
618.0,326.0,624.0,325.0
612.0,328.0,618.0,326.0
606.0,329.0,612.0,328.0
602.0,329.0,606.0,329.0
597.0,330.0,602.0,329.0
593.0,331.0,597.0,330.0
585.0,332.0,593.0,331.0
582.0,333.0,585.0,332.0
572.0,335.0,582.0,333.0
563.0,337.0,572.0,335.0
551.0,338.0,563.0,337.0
546.0,338.0,551.0,338.0
539.0,338.0,546.0,338.0
532.0,338.0,539.0,338.0
527.0,338.0,532.0,338.0
524.0,338.0,527.0,338.0
522.0,338.0,524.0,338.0
521.0,338.0,522.0,338.0
519.0,338.0,521.0,338.0
519.0,338.0,519.0,338.0
516.0,338.0,519.0,338.0
514.0,338.0,516.0,338.0
510.0,338.0,514.0,338.0
505.0,338.0,510.0,338.0
500.0,338.0,505.0,338.0
495.0,338.0,500.0,338.0
489.0,338.0,495.0,338.0
484.0,338.0,489.0,338.0
480.0,338.0,484.0,338.0
476.0,338.0,480.0,338.0
473.0,338.0,476.0,338.0
471.0,338.0,473.0,338.0
470.0,338.0,471.0,338.0
468.0,338.0,470.0,338.0
466.0,338.0,468.0,338.0
465.0,338.0,466.0,338.0
462.0,338.0,465.0,338.0
459.0,338.0,462.0,338.0
456.0,337.0,459.0,338.0
454.0,337.0,456.0,337.0
453.0,337.0,454.0,337.0
452.0,336.0,453.0,337.0
452.0,336.0,452.0,336.0
451.0,336.0,452.0,336.0
450.0,336.0,451.0,336.0
448.0,336.0,450.0,336.0
447.0,335.0,448.0,336.0
445.0,335.0,447.0,335.0
445.0,335.0,445.0,335.0
445.0,335.0,445.0,335.0
445.0,335.0,445.0,335.0
445.0,335.0,445.0,335.0
444.0,335.0,445.0,335.0
444.0,335.0,444.0,335.0
444.0,335.0,444.0,335.0
442.0,335.0,444.0,335.0
441.0,335.0,442.0,335.0
440.0,335.0,441.0,335.0
439.0,335.0,440.0,335.0
439.0,335.0,439.0,335.0
439.0,335.0,439.0,335.0
439.0,335.0,439.0,335.0
439.0,335.0,439.0,335.0
439.0,335.0,439.0,335.0
439.0,335.0,439.0,335.0
438.0,335.0,439.0,335.0
438.0,335.0,438.0,335.0
438.0,335.0,438.0,335.0
438.0,335.0,438.0,335.0
438.0,334.0,438.0,335.0
437.0,334.0,438.0,334.0
437.0,334.0,437.0,334.0
437.0,334.0,437.0,334.0
437.0,334.0,437.0,334.0
437.0,334.0,437.0,334.0
437.0,334.0,437.0,334.0
437.0,334.0,437.0,334.0
437.0,334.0,437.0,334.0
437.0,334.0,437.0,334.0
437.0,334.0,437.0,334.0
437.0,334.0,437.0,334.0
436.0,334.0,437.0,334.0
435.0,334.0,436.0,334.0
435.0,334.0,435.0,334.0
435.0,334.0,435.0,334.0
435.0,333.0,435.0,334.0
435.0,333.0,435.0,333.0
435.0,333.0,435.0,333.0
435.0,333.0,435.0,333.0
434.0,333.0,435.0,333.0
434.0,333.0,434.0,333.0
434.0,333.0,434.0,333.0
434.0,333.0,434.0,333.0
434.0,333.0,434.0,333.0
433.0,333.0,434.0,333.0
433.0,333.0,433.0,333.0
432.0,333.0,433.0,333.0
432.0,333.0,432.0,333.0
432.0,333.0,432.0,333.0
432.0,333.0,432.0,333.0
432.0,333.0,432.0,333.0
432.0,333.0,432.0,333.0
431.0,333.0,432.0,333.0
431.0,333.0,431.0,333.0
431.0,333.0,431.0,333.0
430.0,333.0,431.0,333.0
430.0,333.0,430.0,333.0
430.0,332.0,430.0,333.0
430.0,332.0,430.0,332.0
429.0,332.0,430.0,332.0
429.0,332.0,429.0,332.0
429.0,332.0,429.0,332.0
429.0,332.0,429.0,332.0
429.0,332.0,429.0,332.0
429.0,332.0,429.0,332.0
428.0,332.0,429.0,332.0
427.0,332.0,428.0,332.0
426.0,332.0,427.0,332.0
426.0,332.0,426.0,332.0
426.0,331.0,426.0,332.0
426.0,331.0,426.0,331.0
426.0,331.0,426.0,331.0
426.0,331.0,426.0,331.0
426.0,331.0,426.0,331.0
426.0,331.0,426.0,331.0
426.0,330.0,426.0,331.0
426.0,330.0,426.0,330.0
426.0,330.0,426.0,330.0
426.0,330.0,426.0,330.0
426.0,330.0,426.0,330.0
426.0,330.0,426.0,330.0
426.0,330.0,426.0,330.0
426.0,330.0,426.0,330.0
426.0,330.0,426.0,330.0
426.0,330.0,426.0,330.0
426.0,330.0,426.0,330.0
426.0,330.0,426.0,330.0
426.0,330.0,426.0,330.0
426.0,329.0,426.0,330.0
426.0,329.0,426.0,329.0
425.0,329.0,426.0,329.0
424.0,328.0,425.0,329.0
424.0,328.0,424.0,328.0
424.0,328.0,424.0,328.0
424.0,328.0,424.0,328.0
424.0,328.0,424.0,328.0
424.0,328.0,424.0,328.0
424.0,328.0,424.0,328.0
424.0,328.0,424.0,328.0
424.0,328.0,424.0,328.0
424.0,328.0,424.0,328.0
424.0,328.0,424.0,328.0
424.0,328.0,424.0,328.0
424.0,328.0,424.0,328.0
424.0,328.0,424.0,328.0
424.0,328.0,424.0,328.0
424.0,328.0,424.0,328.0
424.0,328.0,424.0,328.0
0.0,701.0,0.0,701.0
0.0,701.0,0.0,701.0
0.0,701.0,0.0,701.0
0.0,701.0,0.0,701.0
0.0,701.0,0.0,701.0
0.0,701.0,0.0,701.0
0.0,701.0,0.0,701.0
0.0,701.0,0.0,701.0
1.0,701.0,0.0,701.0
4.0,701.0,1.0,701.0
9.0,699.0,4.0,701.0
12.0,699.0,9.0,699.0
15.0,699.0,12.0,699.0
17.0,698.0,15.0,699.0
19.0,698.0,17.0,698.0
22.0,697.0,19.0,698.0
25.0,696.0,22.0,697.0
28.0,696.0,25.0,696.0
31.0,696.0,28.0,696.0
33.0,695.0,31.0,696.0
36.0,694.0,33.0,695.0
38.0,693.0,36.0,694.0
40.0,693.0,38.0,693.0
41.0,693.0,40.0,693.0
42.0,692.0,41.0,693.0
43.0,692.0,42.0,692.0
45.0,692.0,43.0,692.0
46.0,691.0,45.0,692.0
49.0,691.0,46.0,691.0
52.0,690.0,49.0,691.0
56.0,690.0,52.0,690.0
59.0,690.0,56.0,690.0
62.0,690.0,59.0,690.0
65.0,690.0,62.0,690.0
67.0,690.0,65.0,690.0
69.0,690.0,67.0,690.0
72.0,690.0,69.0,690.0
74.0,690.0,72.0,690.0
76.0,690.0,74.0,690.0
78.0,690.0,76.0,690.0
81.0,690.0,78.0,690.0
84.0,690.0,81.0,690.0
87.0,690.0,84.0,690.0
90.0,690.0,87.0,690.0
92.0,690.0,90.0,690.0
93.0,690.0,92.0,690.0
98.0,690.0,93.0,690.0
102.0,690.0,98.0,690.0
106.0,690.0,102.0,690.0
111.0,690.0,106.0,690.0
114.0,689.0,111.0,690.0
116.0,688.0,114.0,689.0
117.0,687.0,116.0,688.0
119.0,687.0,117.0,687.0
120.0,685.0,119.0,687.0
122.0,684.0,120.0,685.0
123.0,683.0,122.0,684.0
126.0,681.0,123.0,683.0
129.0,679.0,126.0,681.0
132.0,677.0,129.0,679.0
134.0,675.0,132.0,677.0
137.0,672.0,134.0,675.0
140.0,669.0,137.0,672.0
143.0,666.0,140.0,669.0
146.0,663.0,143.0,666.0
148.0,660.0,146.0,663.0
150.0,657.0,148.0,660.0
153.0,654.0,150.0,657.0
156.0,650.0,153.0,654.0
159.0,647.0,156.0,650.0
162.0,642.0,159.0,647.0
164.0,641.0,162.0,642.0
165.0,639.0,164.0,641.0
167.0,638.0,165.0,639.0
168.0,636.0,167.0,638.0
170.0,636.0,168.0,636.0
171.0,635.0,170.0,636.0
172.0,634.0,171.0,635.0
174.0,633.0,172.0,634.0
175.0,633.0,174.0,633.0
177.0,631.0,175.0,633.0
180.0,630.0,177.0,631.0
181.0,629.0,180.0,630.0
183.0,628.0,181.0,629.0
184.0,627.0,183.0,628.0
186.0,626.0,184.0,627.0
189.0,625.0,186.0,626.0
191.0,624.0,189.0,625.0
192.0,622.0,191.0,624.0
194.0,621.0,192.0,622.0
195.0,619.0,194.0,621.0
198.0,618.0,195.0,619.0
199.0,616.0,198.0,618.0
201.0,614.0,199.0,616.0
204.0,612.0,201.0,614.0
207.0,609.0,204.0,612.0
208.0,608.0,207.0,609.0
210.0,606.0,208.0,608.0
213.0,604.0,210.0,606.0
215.0,602.0,213.0,604.0
217.0,600.0,215.0,602.0
219.0,598.0,217.0,600.0
220.0,597.0,219.0,598.0
222.0,595.0,220.0,597.0
223.0,594.0,222.0,595.0
225.0,592.0,223.0,594.0
226.0,589.0,225.0,592.0
228.0,587.0,226.0,589.0
228.0,585.0,228.0,587.0
228.0,583.0,228.0,585.0
229.0,581.0,228.0,583.0
230.0,579.0,229.0,581.0
230.0,577.0,230.0,579.0
230.0,575.0,230.0,577.0
231.0,573.0,230.0,575.0
231.0,570.0,231.0,573.0
232.0,566.0,231.0,570.0
234.0,559.0,232.0,566.0
234.0,557.0,234.0,559.0
235.0,549.0,234.0,557.0
236.0,544.0,235.0,549.0
237.0,538.0,236.0,544.0
237.0,534.0,237.0,538.0
238.0,528.0,237.0,534.0
239.0,523.0,238.0,528.0
239.0,519.0,239.0,523.0
239.0,514.0,239.0,519.0
239.0,510.0,239.0,514.0
239.0,506.0,239.0,510.0
240.0,503.0,239.0,506.0
240.0,498.0,240.0,503.0
240.0,497.0,240.0,498.0
240.0,492.0,240.0,497.0
240.0,489.0,240.0,492.0
241.0,486.0,240.0,489.0
241.0,483.0,241.0,486.0
242.0,480.0,241.0,483.0
243.0,478.0,242.0,480.0
243.0,475.0,243.0,478.0
244.0,472.0,243.0,475.0
245.0,470.0,244.0,472.0
246.0,465.0,245.0,470.0
248.0,462.0,246.0,465.0
249.0,459.0,248.0,462.0
250.0,456.0,249.0,459.0
252.0,453.0,250.0,456.0
252.0,450.0,252.0,453.0
254.0,447.0,252.0,450.0
255.0,444.0,254.0,447.0
256.0,441.0,255.0,444.0
258.0,438.0,256.0,441.0
259.0,436.0,258.0,438.0
261.0,433.0,259.0,436.0
261.0,430.0,261.0,433.0
262.0,429.0,261.0,430.0
263.0,427.0,262.0,429.0
264.0,427.0,263.0,427.0
264.0,426.0,264.0,427.0
264.0,426.0,264.0,426.0
265.0,426.0,264.0,426.0
266.0,425.0,265.0,426.0
267.0,424.0,266.0,425.0
268.0,423.0,267.0,424.0
270.0,423.0,268.0,423.0
273.0,421.0,270.0,423.0
274.0,420.0,273.0,421.0
276.0,420.0,274.0,420.0
278.0,420.0,276.0,420.0
279.0,420.0,278.0,420.0
279.0,420.0,279.0,420.0
280.0,419.0,279.0,420.0
281.0,418.0,280.0,419.0
282.0,417.0,281.0,418.0
285.0,417.0,282.0,417.0
288.0,416.0,285.0,417.0
292.0,414.0,288.0,416.0
295.0,414.0,292.0,414.0
298.0,413.0,295.0,414.0
301.0,412.0,298.0,413.0
303.0,412.0,301.0,412.0
306.0,412.0,303.0,412.0
309.0,411.0,306.0,412.0
311.0,411.0,309.0,411.0
312.0,411.0,311.0,411.0
315.0,411.0,312.0,411.0
319.0,411.0,315.0,411.0
324.0,412.0,319.0,411.0
330.0,413.0,324.0,412.0
336.0,414.0,330.0,413.0
342.0,416.0,336.0,414.0
349.0,419.0,342.0,416.0
354.0,421.0,349.0,419.0
358.0,423.0,354.0,421.0
362.0,425.0,358.0,423.0
364.0,426.0,362.0,425.0
366.0,428.0,364.0,426.0
367.0,429.0,366.0,428.0
369.0,430.0,367.0,429.0
371.0,432.0,369.0,430.0
373.0,434.0,371.0,432.0
375.0,438.0,373.0,434.0
376.0,439.0,375.0,438.0
378.0,443.0,376.0,439.0
380.0,446.0,378.0,443.0
381.0,449.0,380.0,446.0
382.0,453.0,381.0,449.0
383.0,456.0,382.0,453.0
384.0,459.0,383.0,456.0
384.0,463.0,384.0,459.0
385.0,466.0,384.0,463.0
386.0,469.0,385.0,466.0
386.0,472.0,386.0,469.0
387.0,475.0,386.0,472.0
387.0,480.0,387.0,475.0
388.0,483.0,387.0,480.0
389.0,486.0,388.0,483.0
389.0,489.0,389.0,486.0
390.0,492.0,389.0,489.0
391.0,497.0,390.0,492.0
393.0,500.0,391.0,497.0
394.0,504.0,393.0,500.0
395.0,508.0,394.0,504.0
396.0,512.0,395.0,508.0
398.0,516.0,396.0,512.0
399.0,519.0,398.0,516.0
402.0,526.0,399.0,519.0
405.0,531.0,402.0,526.0
406.0,535.0,405.0,531.0
408.0,540.0,406.0,535.0
411.0,543.0,408.0,540.0
414.0,548.0,411.0,543.0
416.0,552.0,414.0,548.0
418.0,556.0,416.0,552.0
421.0,561.0,418.0,556.0
424.0,565.0,421.0,561.0
427.0,570.0,424.0,565.0
430.0,574.0,427.0,570.0
433.0,579.0,430.0,574.0
438.0,585.0,433.0,579.0
441.0,590.0,438.0,585.0
444.0,595.0,441.0,590.0
448.0,600.0,444.0,595.0
451.0,604.0,448.0,600.0
454.0,609.0,451.0,604.0
458.0,613.0,454.0,609.0
461.0,618.0,458.0,613.0
465.0,623.0,461.0,618.0
470.0,627.0,465.0,623.0
474.0,632.0,470.0,627.0
480.0,638.0,474.0,632.0
483.0,641.0,480.0,638.0
486.0,643.0,483.0,641.0
488.0,645.0,486.0,643.0
490.0,646.0,488.0,645.0
492.0,648.0,490.0,646.0
493.0,649.0,492.0,648.0
495.0,651.0,493.0,649.0
498.0,653.0,495.0,651.0
501.0,655.0,498.0,653.0
504.0,657.0,501.0,655.0
506.0,658.0,504.0,657.0
509.0,660.0,506.0,658.0
513.0,662.0,509.0,660.0
518.0,664.0,513.0,662.0
522.0,666.0,518.0,664.0
528.0,667.0,522.0,666.0
534.0,669.0,528.0,667.0
538.0,670.0,534.0,669.0
543.0,672.0,538.0,670.0
548.0,674.0,543.0,672.0
553.0,676.0,548.0,674.0
558.0,679.0,553.0,676.0
564.0,681.0,558.0,679.0
569.0,684.0,564.0,681.0
576.0,687.0,569.0,684.0
582.0,690.0,576.0,687.0
587.0,693.0,582.0,690.0
592.0,694.0,587.0,693.0
598.0,697.0,592.0,694.0
603.0,699.0,598.0,697.0
607.0,701.0,603.0,699.0
611.0,702.0,607.0,701.0
614.0,704.0,611.0,702.0
617.0,704.0,614.0,704.0
620.0,705.0,617.0,704.0
625.0,705.0,620.0,705.0
628.0,706.0,625.0,705.0
631.0,706.0,628.0,706.0
633.0,706.0,631.0,706.0
635.0,706.0,633.0,706.0
636.0,707.0,635.0,706.0
639.0,707.0,636.0,707.0
641.0,707.0,639.0,707.0
642.0,707.0,641.0,707.0
645.0,707.0,642.0,707.0
646.0,707.0,645.0,707.0
647.0,707.0,646.0,707.0
649.0,707.0,647.0,707.0
654.0,708.0,649.0,707.0
660.0,709.0,654.0,708.0
666.0,710.0,660.0,709.0
670.0,711.0,666.0,710.0
675.0,711.0,670.0,711.0
678.0,712.0,675.0,711.0
680.0,712.0,678.0,712.0
682.0,713.0,680.0,712.0
684.0,713.0,682.0,713.0
685.0,713.0,684.0,713.0
687.0,713.0,685.0,713.0
690.0,713.0,687.0,713.0
695.0,714.0,690.0,713.0
699.0,714.0,695.0,714.0
704.0,715.0,699.0,714.0
707.0,715.0,704.0,715.0
708.0,715.0,707.0,715.0
708.0,715.0,708.0,715.0
708.0,715.0,708.0,715.0
708.0,715.0,708.0,715.0
710.0,715.0,708.0,715.0
711.0,715.0,710.0,715.0
711.0,715.0,711.0,715.0
713.0,715.0,711.0,715.0
716.0,716.0,713.0,715.0
720.0,717.0,716.0,716.0
725.0,718.0,720.0,717.0
729.0,719.0,725.0,718.0
734.0,720.0,729.0,719.0
739.0,722.0,734.0,720.0
745.0,723.0,739.0,722.0
750.0,723.0,745.0,723.0
759.0,725.0,750.0,723.0
760.0,725.0,759.0,725.0
764.0,725.0,760.0,725.0
768.0,725.0,764.0,725.0
771.0,726.0,768.0,725.0
775.0,726.0,771.0,726.0
782.0,726.0,775.0,726.0
